Order_ID,Order_Date,Delivery_Date,Customer_Type,Delivery_Type,Area,Distance_KM,Cylinders,Delivery_Days,Status,,calculated kms
5314,22/06/2024,24/06/2024,Domestic,Home,Area B,25,1,2,On-Time,,25
5315,11/01/2024,13/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,60
5316,13/06/2024,15/06/2024,Domestic,Home,Area A,17,1,2,On-Time,,20
5317,02/02/2024,04/02/2024,Commercial,Home,Area E,52,6,2,On-Time,,50
5318,15/06/2024,20/06/2024,Commercial,Home,Area A,18,6,5,Delayed,,17
5319,22/01/2024,25/01/2024,Domestic,Home,Area B,25,1,3,Delayed,,21
5320,18/02/2024,22/02/2024,Domestic,Home,Area B,25,1,4,Delayed,,24
5321,16/06/2024,19/06/2024,Domestic,Home,Area E,47,1,3,Delayed,,48
5322,13/03/2024,18/03/2024,Domestic,Home,Area F,56,1,5,Delayed,,59
5323,17/06/2024,17/06/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,11
5324,26/02/2024,28/02/2024,Commercial,Home,Area B,21,4,2,On-Time,,21
5325,18/02/2024,22/02/2024,Domestic,Home,Area F,56,1,4,Delayed,,60
5326,04/05/2024,05/05/2024,Commercial,Home,Area F,56,6,1,On-Time,,56
5327,30/04/2024,04/05/2024,Domestic,Home,Area D,43,1,4,Delayed,,43
5328,07/03/2024,13/03/2024,Domestic,Home,Area D,45,1,6,Delayed,,45
5329,25/04/2024,28/04/2024,Domestic,Home,Area C,26,1,3,Delayed,,28
5330,23/06/2024,25/06/2024,Domestic,Home,Area F,60,1,2,On-Time,,57
5331,22/02/2024,23/02/2024,Domestic,Home,Area B,22,1,1,On-Time,,23
5332,04/05/2024,07/05/2024,Domestic,Home,Area A,20,1,3,Delayed,,17
5333,30/05/2024,01/06/2024,Domestic,Home,Area A,20,1,2,On-Time,,19
5334,05/04/2024,10/04/2024,Domestic,Home,Area F,58,1,5,Delayed,,57
5335,09/01/2024,13/01/2024,Domestic,Home,Area F,59,1,4,Delayed,,59
5336,06/03/2024,10/03/2024,Domestic,Home,Area C,29,1,4,Delayed,,26
5337,03/02/2024,05/02/2024,Domestic,Home,Area B,25,1,2,On-Time,,24
5338,09/02/2024,13/02/2024,Domestic,Home,Area E,53,1,4,Delayed,,51
5339,18/06/2024,22/06/2024,Domestic,Home,Area E,48,1,4,Delayed,,50
5340,05/02/2024,09/02/2024,Domestic,Home,Area E,46,1,4,Delayed,,55
5341,01/04/2024,03/04/2024,Domestic,Home,Area E,51,1,2,On-Time,,52
5342,19/04/2024,24/04/2024,Domestic,Home,Area C,35,1,5,Delayed,,27
5343,12/02/2024,18/02/2024,Domestic,Home,Area A,20,1,6,Delayed,,16
5344,10/01/2024,16/01/2024,Domestic,Home,Area E,54,1,6,Delayed,,52
5345,29/04/2024,05/05/2024,Commercial,Home,Area E,49,4,6,Delayed,,52
5346,22/02/2024,24/02/2024,Domestic,Home,Area F,58,1,2,On-Time,,60
5347,11/05/2024,13/05/2024,Domestic,Home,Area A,20,1,2,On-Time,,18
5348,26/03/2024,26/03/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,8
5349,11/03/2024,15/03/2024,Domestic,Home,Area F,60,1,4,Delayed,,57
5350,24/06/2024,27/06/2024,Domestic,Home,Area D,37,1,3,Delayed,,44
5351,03/04/2024,07/04/2024,Commercial,Home,Area C,28,5,4,Delayed,,30
5352,09/05/2024,13/05/2024,Commercial,Home,Area B,23,5,4,Delayed,,21
5353,22/04/2024,28/04/2024,Domestic,Home,Area A,19,1,6,Delayed,,17
5354,22/03/2024,24/03/2024,Domestic,Home,Area B,22,1,2,On-Time,,25
5355,17/01/2024,19/01/2024,Domestic,Home,Area D,41,1,2,On-Time,,39
5356,29/06/2024,03/07/2024,Commercial,Home,Area D,42,6,4,Delayed,,38
5357,28/06/2024,30/06/2024,Domestic,Home,Area C,33,1,2,On-Time,,26
5358,19/06/2024,25/06/2024,Domestic,Home,Area C,35,1,6,Delayed,,29
5359,01/01/2024,03/01/2024,Domestic,Home,Area A,17,1,2,On-Time,,19
5360,24/02/2024,29/02/2024,Domestic,Home,Area D,41,1,5,Delayed,,43
5361,12/06/2024,14/06/2024,Domestic,Home,Area E,55,1,2,On-Time,,46
5362,22/06/2024,24/06/2024,Domestic,Home,Area B,25,1,2,On-Time,,25
5363,10/01/2024,14/01/2024,Commercial,Home,Area C,26,4,4,Delayed,,32
5364,09/01/2024,15/01/2024,Domestic,Home,Area A,17,1,6,Delayed,,19
5365,01/03/2024,03/03/2024,Domestic,Home,Area E,46,1,2,On-Time,,48
5366,05/06/2024,06/06/2024,Commercial,Home,Area D,41,2,1,On-Time,,40
5367,14/01/2024,16/01/2024,Commercial,Home,Area E,47,3,2,On-Time,,51
5368,16/06/2024,17/06/2024,Domestic,Home,Area E,49,1,1,On-Time,,51
5369,14/05/2024,16/05/2024,Commercial,Home,Area E,46,6,2,On-Time,,49
5370,22/02/2024,22/02/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,12
5371,09/03/2024,13/03/2024,Domestic,Home,Area A,20,1,4,Delayed,,20
5372,06/01/2024,10/01/2024,Commercial,Home,Area C,32,6,4,Delayed,,32
5373,12/04/2024,22/04/2024,Domestic,Home,Area A,20,1,10,Delayed,,19
5374,12/06/2024,16/06/2024,Commercial,Home,Area B,23,6,4,Delayed,,22
5375,08/03/2024,19/03/2024,Domestic,Home,Area A,16,1,11,Delayed,,18
5376,19/03/2024,31/03/2024,Domestic,Home,Area C,34,1,12,Delayed,,32
5377,22/03/2024,26/03/2024,Domestic,Home,Area E,53,1,4,Delayed,,50
5378,19/03/2024,20/03/2024,Commercial,Home,Area F,60,2,1,On-Time,,57
5379,22/02/2024,23/02/2024,Commercial,Home,Area B,25,4,1,On-Time,,21
5380,23/01/2024,26/01/2024,Domestic,Home,Area A,18,1,3,Delayed,,17
5381,08/01/2024,14/01/2024,Domestic,Home,Area C,27,1,6,Delayed,,27
5382,17/06/2024,21/06/2024,Domestic,Home,Area A,16,1,4,Delayed,,20
5383,30/01/2024,04/02/2024,Domestic,Home,Area C,32,1,5,Delayed,,31
5384,20/01/2024,26/01/2024,Domestic,Home,Area E,49,1,6,Delayed,,51
5385,14/06/2024,16/06/2024,Domestic,Home,Area A,19,1,2,On-Time,,18
5386,18/05/2024,19/05/2024,Domestic,Home,Area E,51,1,1,On-Time,,49
5387,22/02/2024,24/02/2024,Domestic,Home,Area D,44,1,2,On-Time,,44
5388,29/04/2024,02/05/2024,Domestic,Home,Area D,37,1,3,Delayed,,40
5389,28/05/2024,01/06/2024,Commercial,Home,Area D,44,3,4,Delayed,,38
5390,01/04/2024,09/04/2024,Domestic,Home,Area B,21,1,8,Delayed,,24
5391,07/06/2024,07/06/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,1
5392,13/06/2024,17/06/2024,Domestic,Home,Area A,17,1,4,Delayed,,17
5393,02/06/2024,04/06/2024,Commercial,Home,Area D,42,3,2,On-Time,,42
5394,19/01/2024,24/01/2024,Domestic,Home,Area A,19,1,5,Delayed,,16
5395,07/03/2024,10/03/2024,Commercial,Home,Area B,23,5,3,Delayed,,25
5396,02/03/2024,04/03/2024,Domestic,Home,Area C,32,1,2,On-Time,,31
5397,17/01/2024,18/01/2024,Domestic,Home,Area E,47,1,1,On-Time,,52
5398,15/01/2024,18/01/2024,Commercial,Home,Area B,24,5,3,Delayed,,23
5399,07/02/2024,11/02/2024,Domestic,Home,Area C,28,1,4,Delayed,,30
5400,29/03/2024,04/04/2024,Domestic,Home,Area B,21,1,6,Delayed,,22
5401,13/03/2024,20/03/2024,Domestic,Home,Area E,46,1,7,Delayed,,55
5402,12/05/2024,17/05/2024,Domestic,Home,Area F,59,1,5,Delayed,,57
5403,23/04/2024,27/04/2024,Domestic,Home,Area D,36,1,4,Delayed,,36
5404,26/03/2024,26/03/2024,Commercial,Walk-in,Agency Area,3,2,0,On-Time,,2
5405,28/02/2024,09/03/2024,Domestic,Home,Area D,43,1,10,Delayed,,42
5406,01/05/2024,05/05/2024,Domestic,Home,Area A,16,1,4,Delayed,,17
5407,20/06/2024,20/06/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,5
5408,15/01/2024,15/01/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,3
5409,17/04/2024,18/04/2024,Domestic,Home,Area A,18,1,1,On-Time,,17
5410,15/03/2024,20/03/2024,Domestic,Home,Area F,59,1,5,Delayed,,60
5411,19/03/2024,23/03/2024,Domestic,Home,Area B,21,1,4,Delayed,,23
5412,06/01/2024,08/01/2024,Domestic,Home,Area F,59,1,2,On-Time,,58
5413,15/02/2024,22/02/2024,Domestic,Home,Area C,33,1,7,Delayed,,33
5414,16/02/2024,22/02/2024,Domestic,Home,Area B,21,1,6,Delayed,,22
5415,25/02/2024,29/02/2024,Domestic,Home,Area A,18,1,4,Delayed,,20
5416,28/05/2024,01/06/2024,Commercial,Home,Area C,35,4,4,Delayed,,28
5417,26/03/2024,26/03/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,14
5418,05/02/2024,08/02/2024,Commercial,Home,Area A,17,3,3,Delayed,,17
5419,13/05/2024,18/05/2024,Domestic,Home,Area F,56,1,5,Delayed,,58
5420,02/05/2024,07/05/2024,Domestic,Home,Area A,19,1,5,Delayed,,16
5421,08/03/2024,12/03/2024,Domestic,Home,Area E,53,1,4,Delayed,,49
5422,19/06/2024,19/06/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,7
5423,17/03/2024,23/03/2024,Domestic,Home,Area D,38,1,6,Delayed,,40
5424,20/02/2024,22/02/2024,Commercial,Home,Area F,56,5,2,On-Time,,59
5425,13/05/2024,19/05/2024,Domestic,Home,Area B,21,1,6,Delayed,,22
5426,01/03/2024,05/03/2024,Domestic,Home,Area E,52,1,4,Delayed,,48
5427,24/01/2024,28/01/2024,Domestic,Home,Area B,24,1,4,Delayed,,23
5428,25/03/2024,26/03/2024,Domestic,Home,Area A,17,1,1,On-Time,,19
5429,16/06/2024,19/06/2024,Domestic,Home,Area D,44,1,3,Delayed,,37
5430,04/02/2024,11/02/2024,Domestic,Home,Area D,37,1,7,Delayed,,39
5431,19/03/2024,25/03/2024,Domestic,Home,Area C,33,1,6,Delayed,,34
5432,25/05/2024,30/05/2024,Domestic,Home,Area A,16,1,5,Delayed,,20
5433,09/04/2024,09/04/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,11
5434,26/04/2024,29/04/2024,Domestic,Home,Area C,28,1,3,Delayed,,27
5435,30/05/2024,06/06/2024,Domestic,Home,Area A,20,1,7,Delayed,,19
5436,01/06/2024,03/06/2024,Domestic,Home,Area B,23,1,2,On-Time,,21
5437,27/01/2024,01/02/2024,Domestic,Home,Area C,35,1,5,Delayed,,30
5438,04/05/2024,04/05/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,13
5439,12/02/2024,13/02/2024,Commercial,Home,Area A,18,4,1,On-Time,,16
5440,07/03/2024,11/03/2024,Domestic,Home,Area B,22,1,4,Delayed,,21
5441,05/05/2024,08/05/2024,Domestic,Home,Area D,40,1,3,Delayed,,40
5442,05/02/2024,08/02/2024,Domestic,Home,Area F,57,1,3,Delayed,,59
5443,14/05/2024,17/05/2024,Domestic,Home,Area F,58,1,3,Delayed,,59
5444,17/01/2024,19/01/2024,Domestic,Home,Area C,29,1,2,On-Time,,27
5445,11/06/2024,14/06/2024,Domestic,Home,Area E,54,1,3,Delayed,,53
5446,27/06/2024,04/07/2024,Domestic,Home,Area A,16,1,7,Delayed,,20
5447,13/01/2024,19/01/2024,Domestic,Home,Area E,50,1,6,Delayed,,48
5448,07/04/2024,12/04/2024,Domestic,Home,Area C,29,1,5,Delayed,,34
5449,09/06/2024,13/06/2024,Domestic,Home,Area F,56,1,4,Delayed,,58
5450,05/06/2024,09/06/2024,Domestic,Home,Area F,56,1,4,Delayed,,59
5451,16/05/2024,28/05/2024,5kg,Home,Area F,59,1,12,Delayed,,58
5452,11/03/2024,13/03/2024,Domestic,Home,Area D,40,1,2,On-Time,,40
5453,06/06/2024,11/06/2024,Domestic,Home,Area E,55,1,5,Delayed,,53
5454,23/01/2024,25/01/2024,Domestic,Home,Area C,35,1,2,On-Time,,31
5455,20/01/2024,22/01/2024,Domestic,Home,Area E,48,1,2,On-Time,,50
5456,25/02/2024,28/02/2024,Domestic,Home,Area D,37,1,3,Delayed,,42
5457,21/01/2024,25/01/2024,Domestic,Home,Area A,19,1,4,Delayed,,20
5458,08/01/2024,10/01/2024,Commercial,Home,Area D,45,4,2,On-Time,,44
5459,14/02/2024,21/02/2024,Domestic,Home,Area B,25,1,7,Delayed,,21
5460,18/02/2024,24/02/2024,Commercial,Home,Area D,38,3,6,Delayed,,44
5461,07/01/2024,11/01/2024,Domestic,Home,Area F,60,1,4,Delayed,,59
5462,05/05/2024,08/05/2024,Domestic,Home,Area F,59,1,3,Delayed,,60
5463,19/04/2024,24/04/2024,Commercial,Home,Area B,22,5,5,Delayed,,21
5464,08/01/2024,12/01/2024,Domestic,Home,Area C,27,1,4,Delayed,,27
5465,21/02/2024,24/02/2024,Domestic,Home,Area B,23,1,3,Delayed,,23
5466,21/04/2024,23/04/2024,Domestic,Home,Area D,39,1,2,On-Time,,43
5467,08/06/2024,10/06/2024,Domestic,Home,Area B,25,1,2,On-Time,,24
5468,28/04/2024,30/04/2024,Domestic,Home,Area D,39,1,2,On-Time,,43
5469,10/03/2024,16/03/2024,Domestic,Home,Area F,60,1,6,Delayed,,57
5470,19/04/2024,23/04/2024,Commercial,Home,Area D,43,5,4,Delayed,,38
5471,05/02/2024,08/02/2024,Domestic,Home,Area A,20,1,3,Delayed,,17
5472,20/01/2024,21/01/2024,5kg,Home,Area A,19,1,1,On-Time,,18
5473,09/04/2024,11/04/2024,Domestic,Home,Area F,57,1,2,On-Time,,56
5474,21/05/2024,23/05/2024,Domestic,Home,Area C,35,1,2,On-Time,,35
5475,29/03/2024,03/04/2024,Domestic,Home,Area A,18,1,5,Delayed,,17
5476,01/04/2024,02/04/2024,Domestic,Home,Area B,24,1,1,On-Time,,22
5477,02/01/2024,06/01/2024,Commercial,Home,Area C,30,2,4,Delayed,,26
5478,25/04/2024,28/04/2024,Domestic,Home,Area D,42,1,3,Delayed,,44
5479,04/04/2024,04/04/2024,Commercial,Walk-in,Nearby Area 1,7,6,0,On-Time,,7
5480,01/04/2024,07/04/2024,Domestic,Home,Area F,60,1,6,Delayed,,57
5481,14/05/2024,26/05/2024,Domestic,Home,Area A,18,1,12,Delayed,,18
5482,25/04/2024,25/04/2024,5kg,Walk-in,Nearby Area 1,7,1,0,On-Time,,8
5483,12/04/2024,17/04/2024,Domestic,Home,Area C,26,1,5,Delayed,,26
5484,17/05/2024,20/05/2024,Domestic,Home,Area C,33,1,3,Delayed,,35
5485,26/02/2024,26/02/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,13
5486,24/01/2024,26/01/2024,Domestic,Home,Area A,20,1,2,On-Time,,19
5487,20/06/2024,24/06/2024,Domestic,Home,Area E,50,1,4,Delayed,,46
5488,06/05/2024,12/05/2024,Domestic,Home,Area A,20,1,6,Delayed,,16
5489,23/03/2024,25/03/2024,Domestic,Home,Area C,33,1,2,On-Time,,27
5490,05/04/2024,07/04/2024,Domestic,Home,Area B,22,1,2,On-Time,,23
5491,27/06/2024,30/06/2024,Domestic,Home,Area C,35,1,3,Delayed,,31
5492,29/02/2024,04/03/2024,Domestic,Home,Area F,58,1,4,Delayed,,59
5493,14/01/2024,19/01/2024,Domestic,Home,Area F,60,1,5,Delayed,,59
5494,30/04/2024,04/05/2024,Domestic,Home,Area B,23,1,4,Delayed,,24
5495,21/02/2024,23/02/2024,Domestic,Home,Area E,55,1,2,On-Time,,50
5496,20/06/2024,26/06/2024,5kg,Home,Area E,52,1,6,Delayed,,52
5497,16/04/2024,30/04/2024,Domestic,Home,Area F,59,1,14,Delayed,,58
5498,05/03/2024,10/03/2024,Domestic,Home,Area D,41,1,5,Delayed,,42
5499,15/04/2024,15/04/2024,Commercial,Walk-in,Nearby Area 1,10,3,0,On-Time,,8
5500,07/01/2024,13/01/2024,Domestic,Home,Area E,47,1,6,Delayed,,55
5501,21/06/2024,25/06/2024,Domestic,Home,Area E,52,1,4,Delayed,,51
5502,08/05/2024,12/05/2024,Domestic,Home,Area C,28,1,4,Delayed,,33
5503,04/04/2024,07/04/2024,5kg,Home,Area D,43,1,3,Delayed,,38
5504,12/06/2024,20/06/2024,Domestic,Home,Area E,46,1,8,Delayed,,48
5505,12/06/2024,15/06/2024,Commercial,Home,Area B,23,3,3,Delayed,,22
5506,28/01/2024,30/01/2024,Domestic,Home,Area A,17,1,2,On-Time,,17
5507,28/06/2024,04/07/2024,Domestic,Home,Area B,24,1,6,Delayed,,25
5508,30/03/2024,06/04/2024,Domestic,Home,Area E,53,1,7,Delayed,,53
5509,03/01/2024,06/01/2024,Domestic,Home,Area F,60,1,3,Delayed,,56
5510,01/04/2024,03/04/2024,Domestic,Home,Area C,29,1,2,On-Time,,26
5511,02/01/2024,08/01/2024,Domestic,Home,Area B,25,1,6,Delayed,,22
5512,08/04/2024,13/04/2024,Domestic,Home,Area C,30,1,5,Delayed,,31
5513,21/06/2024,21/06/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,7
5514,05/01/2024,10/01/2024,Domestic,Home,Area E,51,1,5,Delayed,,51
5515,25/04/2024,02/05/2024,Domestic,Home,Area C,34,1,7,Delayed,,30
5516,06/05/2024,06/05/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,12
5517,07/04/2024,09/04/2024,Commercial,Home,Area A,17,2,2,On-Time,,19
5518,23/01/2024,27/01/2024,Domestic,Home,Area B,23,1,4,Delayed,,22
5519,11/04/2024,13/04/2024,Domestic,Home,Area C,30,1,2,On-Time,,27
5520,20/02/2024,27/02/2024,Domestic,Home,Area F,57,1,7,Delayed,,56
5521,16/05/2024,22/05/2024,Domestic,Home,Area E,53,1,6,Delayed,,50
5522,18/06/2024,21/06/2024,Domestic,Home,Area B,23,1,3,Delayed,,21
5523,26/04/2024,02/05/2024,Domestic,Home,Area F,58,1,6,Delayed,,60
5524,19/03/2024,22/03/2024,Domestic,Home,Area D,42,1,3,Delayed,,43
5525,31/01/2024,07/02/2024,Commercial,Home,Area A,19,4,7,Delayed,,19
5526,23/02/2024,23/02/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,8
5527,06/01/2024,10/01/2024,Domestic,Home,Area D,43,1,4,Delayed,,37
5528,24/05/2024,24/05/2024,Commercial,Walk-in,Agency Area,3,4,0,On-Time,,4
5529,16/05/2024,18/05/2024,Domestic,Home,Area E,51,1,2,On-Time,,53
5530,03/02/2024,06/02/2024,Domestic,Home,Area D,37,1,3,Delayed,,43
5531,21/06/2024,24/06/2024,Domestic,Home,Area E,50,1,3,Delayed,,52
5532,23/06/2024,30/06/2024,Commercial,Home,Area C,29,4,7,Delayed,,32
5533,31/03/2024,31/03/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,3
5534,04/04/2024,05/04/2024,Commercial,Home,Area E,48,5,1,On-Time,,52
5535,03/01/2024,14/01/2024,Commercial,Home,Area E,49,4,11,Delayed,,54
5536,26/06/2024,03/07/2024,Commercial,Home,Area B,22,2,7,Delayed,,21
5537,04/02/2024,16/02/2024,Commercial,Home,Area C,32,3,12,Delayed,,31
5538,18/06/2024,23/06/2024,Domestic,Home,Area B,24,1,5,Delayed,,25
5539,18/04/2024,20/04/2024,Domestic,Home,Area B,25,1,2,On-Time,,23
5540,22/05/2024,24/05/2024,Domestic,Home,Area A,17,1,2,On-Time,,20
5541,20/05/2024,24/05/2024,Domestic,Home,Area D,45,1,4,Delayed,,38
5542,26/05/2024,02/06/2024,Domestic,Home,Area E,47,1,7,Delayed,,46
5543,12/02/2024,16/02/2024,Domestic,Home,Area E,55,1,4,Delayed,,49
5544,02/05/2024,08/05/2024,Domestic,Home,Area F,56,1,6,Delayed,,60
5545,07/06/2024,07/06/2024,Commercial,Walk-in,Nearby Area 2,14,4,0,On-Time,,13
5546,23/06/2024,27/06/2024,Domestic,Home,Area F,59,1,4,Delayed,,57
5547,30/03/2024,02/04/2024,Commercial,Home,Area D,38,6,3,Delayed,,42
5548,04/01/2024,04/01/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,2
5549,17/05/2024,21/05/2024,Domestic,Home,Area E,55,1,4,Delayed,,47
5550,22/04/2024,24/04/2024,Domestic,Home,Area E,54,1,2,On-Time,,50
5551,12/01/2024,14/01/2024,Domestic,Home,Area E,51,1,2,On-Time,,51
5552,02/03/2024,07/03/2024,Domestic,Home,Area D,38,1,5,Delayed,,44
5553,19/05/2024,22/05/2024,Domestic,Home,Area A,20,1,3,Delayed,,19
5554,03/01/2024,06/01/2024,Domestic,Home,Area D,36,1,3,Delayed,,42
5555,19/04/2024,21/04/2024,Commercial,Home,Area A,17,5,2,On-Time,,19
5556,29/03/2024,04/04/2024,Commercial,Home,Area C,32,5,6,Delayed,,27
5557,02/01/2024,03/01/2024,Domestic,Home,Area E,54,1,1,On-Time,,46
5558,07/06/2024,07/06/2024,Commercial,Walk-in,Agency Area,2,5,0,On-Time,,3
5559,06/01/2024,12/01/2024,Domestic,Home,Area F,60,1,6,Delayed,,58
5560,31/05/2024,03/06/2024,Domestic,Home,Area A,18,1,3,Delayed,,19
5561,07/03/2024,12/03/2024,Domestic,Home,Area F,59,1,5,Delayed,,57
5562,17/02/2024,17/02/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,10
5563,20/04/2024,20/04/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,3
5564,05/04/2024,09/04/2024,Domestic,Home,Area A,18,1,4,Delayed,,17
5565,26/05/2024,26/05/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,10
5566,15/04/2024,21/04/2024,Domestic,Home,Area F,57,1,6,Delayed,,58
5567,17/03/2024,19/03/2024,Domestic,Home,Area B,21,1,2,On-Time,,23
5568,30/05/2024,06/06/2024,Commercial,Home,Area E,50,3,7,Delayed,,49
5569,17/05/2024,17/05/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,8
5570,16/01/2024,18/01/2024,Domestic,Home,Area F,59,1,2,On-Time,,60
5571,06/04/2024,11/04/2024,Domestic,Home,Area E,53,1,5,Delayed,,52
5572,05/05/2024,10/05/2024,Domestic,Home,Area D,44,1,5,Delayed,,41
5573,29/03/2024,31/03/2024,Domestic,Home,Area F,56,1,2,On-Time,,60
5574,03/01/2024,07/01/2024,Domestic,Home,Area D,39,1,4,Delayed,,41
5575,26/04/2024,30/04/2024,Domestic,Home,Area B,22,1,4,Delayed,,23
5576,18/02/2024,21/02/2024,Domestic,Home,Area A,18,1,3,Delayed,,16
5577,06/03/2024,09/03/2024,Domestic,Home,Area B,25,1,3,Delayed,,23
5578,21/04/2024,23/04/2024,Domestic,Home,Area F,57,1,2,On-Time,,57
5579,21/02/2024,22/02/2024,Domestic,Home,Area B,24,1,1,On-Time,,24
5580,26/02/2024,29/02/2024,Domestic,Home,Area D,37,1,3,Delayed,,41
5581,22/01/2024,25/01/2024,Domestic,Home,Area D,43,1,3,Delayed,,37
5582,22/06/2024,28/06/2024,Commercial,Home,Area B,22,4,6,Delayed,,22
5583,26/04/2024,30/04/2024,Domestic,Home,Area D,39,1,4,Delayed,,43
5584,01/02/2024,06/02/2024,Domestic,Home,Area C,34,1,5,Delayed,,32
5585,23/05/2024,23/05/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,7
5586,11/02/2024,15/02/2024,Commercial,Home,Area B,22,5,4,Delayed,,22
5587,05/05/2024,08/05/2024,Domestic,Home,Area F,59,1,3,Delayed,,58
5588,21/05/2024,27/05/2024,Domestic,Home,Area D,41,1,6,Delayed,,44
5589,06/02/2024,13/02/2024,Domestic,Home,Area A,16,1,7,Delayed,,18
5590,21/05/2024,24/05/2024,Domestic,Home,Area A,17,1,3,Delayed,,20
5591,05/01/2024,06/01/2024,Domestic,Home,Area B,23,1,1,On-Time,,25
5592,04/04/2024,07/04/2024,Domestic,Home,Area E,47,1,3,Delayed,,53
5593,28/02/2024,03/03/2024,Commercial,Home,Area C,31,6,4,Delayed,,32
5594,03/01/2024,04/01/2024,Domestic,Home,Area C,26,1,1,On-Time,,35
5595,30/03/2024,02/04/2024,Domestic,Home,Area F,57,1,3,Delayed,,58
5596,15/03/2024,18/03/2024,Domestic,Home,Area C,32,1,3,Delayed,,32
5597,11/02/2024,15/02/2024,Domestic,Home,Area A,20,1,4,Delayed,,19
5598,13/01/2024,13/01/2024,5kg,Walk-in,Agency Area,1,1,0,On-Time,,1
5599,01/01/2024,03/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,58
5600,26/02/2024,28/02/2024,Domestic,Home,Area F,56,1,2,On-Time,,58
5601,03/05/2024,05/05/2024,Commercial,Home,Area D,42,5,2,On-Time,,38
5602,16/03/2024,20/03/2024,Domestic,Home,Area F,59,1,4,Delayed,,56
5603,15/04/2024,16/04/2024,Domestic,Home,Area A,19,1,1,On-Time,,19
5604,01/02/2024,08/02/2024,Domestic,Home,Area E,49,1,7,Delayed,,48
5605,21/05/2024,24/05/2024,Domestic,Home,Area F,58,1,3,Delayed,,58
5606,14/06/2024,19/06/2024,Commercial,Home,Area C,33,5,5,Delayed,,29
5607,23/02/2024,23/02/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,9
5608,13/03/2024,15/03/2024,Domestic,Home,Area D,43,1,2,On-Time,,45
5609,26/03/2024,01/04/2024,Domestic,Home,Area F,57,1,6,Delayed,,59
5610,10/03/2024,12/03/2024,Domestic,Home,Area C,31,1,2,On-Time,,34
5611,07/01/2024,11/01/2024,Domestic,Home,Area F,58,1,4,Delayed,,57
5612,12/06/2024,18/06/2024,Domestic,Home,Area F,56,1,6,Delayed,,56
5613,04/01/2024,06/01/2024,Domestic,Home,Area E,55,1,2,On-Time,,49
5614,26/01/2024,26/01/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,5
5615,04/06/2024,08/06/2024,Commercial,Home,Area E,47,4,4,Delayed,,49
5616,26/01/2024,30/01/2024,Domestic,Home,Area C,26,1,4,Delayed,,35
5617,14/02/2024,21/02/2024,Domestic,Home,Area A,20,1,7,Delayed,,20
5618,09/01/2024,10/01/2024,Commercial,Home,Area E,55,6,1,On-Time,,52
5619,03/02/2024,05/02/2024,Domestic,Home,Area B,25,1,2,On-Time,,23
5620,11/02/2024,14/02/2024,Domestic,Home,Area C,34,1,3,Delayed,,33
5621,03/04/2024,03/04/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,5
5622,02/06/2024,04/06/2024,Commercial,Home,Area A,17,3,2,On-Time,,18
5623,09/02/2024,10/02/2024,Domestic,Home,Area D,44,1,1,On-Time,,40
5624,27/02/2024,01/03/2024,Domestic,Home,Area A,16,1,3,Delayed,,18
5625,07/01/2024,07/01/2024,Commercial,Walk-in,Nearby Area 1,9,5,0,On-Time,,7
5626,17/01/2024,19/01/2024,Domestic,Home,Area E,52,1,2,On-Time,,53
5627,21/02/2024,27/02/2024,Domestic,Home,Area F,57,1,6,Delayed,,60
5628,16/03/2024,20/03/2024,Domestic,Home,Area C,26,1,4,Delayed,,27
5629,30/05/2024,05/06/2024,Domestic,Home,Area E,51,1,6,Delayed,,50
5630,23/03/2024,26/03/2024,Domestic,Home,Area F,58,1,3,Delayed,,60
5631,29/04/2024,02/05/2024,Commercial,Home,Area A,16,6,3,Delayed,,17
